Date,BTC-USD,NVDA,SPY,UUUU
2021-02-01,33537.17578125,13.200614929199219,352.2395935058594,4.269999980926514
2021-02-02,35510.2890625,13.51948356628418,357.22027587890625,4.139999866485596
2021-02-03,37472.08984375,13.493307113647461,357.501220703125,4.269999980926514
2021-02-04,36926.06640625,13.626692771911621,361.564453125,4.190000057220459
2021-02-05,38144.30859375,13.553641319274902,362.98748779296875,4.869999885559082
2021-02-06,39266.01171875,,,
2021-02-07,38903.44140625,,,
2021-02-08,46196.46484375,14.39906120300293,365.6090087890625,5.599999904632568
2021-02-09,46481.10546875,14.224042892456055,365.36553955078125,5.340000152587891
2021-02-10,44918.18359375,14.72366714477539,365.2064514160156,5.400000095367432
2021-02-11,47909.33203125,15.20882797241211,365.7962341308594,5.650000095367432
2021-02-12,47504.8515625,14.920125007629395,367.6032409667969,5.789999961853027
2021-02-13,47105.515625,,,
2021-02-14,48717.2890625,,,
2021-02-15,47945.05859375,,,
2021-02-16,49199.87109375,15.28810977935791,367.2848205566406,6.130000114440918
2021-02-17,52149.0078125,14.86502742767334,367.3691101074219,6.010000228881836
2021-02-18,51679.796875,14.788238525390625,365.80560302734375,5.170000076293945
2021-02-19,55888.1328125,14.885470390319824,365.15960693359375,5.769999980926514
2021-02-20,56099.51953125,,,
2021-02-21,57539.9453125,,,
2021-02-22,54207.3203125,14.316290855407715,362.35089111328125,5.579999923706055
2021-02-23,48824.42578125,14.103126525878906,362.7908630371094,5.449999809265137
2021-02-24,49705.33203125,14.45914363861084,366.7886657714844,5.659999847412109
2021-02-25,47093.8515625,13.270918846130371,357.95050048828125,5.389999866485596
2021-02-26,46339.76171875,13.676800727844238,356.1061706542969,5.190000057220459
2021-02-27,46188.453125,,,
2021-02-28,45137.76953125,,,
2021-03-01,49631.2421875,13.803698539733887,364.7382507324219,5.190000057220459
2021-03-02,48378.98828125,13.369399070739746,361.8921203613281,6.190000057220459
2021-03-03,50538.2421875,12.769552230834961,357.0986328125,5.860000133514404
2021-03-04,48561.16796875,12.336247444152832,352.6795959472656,5.369999885559082
2021-03-05,48927.3046875,12.427245140075684,359.16766357421875,5.269999980926514
2021-03-06,48912.3828125,,,
2021-03-07,51206.69140625,,,
2021-03-08,52246.5234375,11.561384201049805,357.3795166015625,4.900000095367432
2021-03-09,54824.1171875,12.490144729614258,362.48199462890625,5.130000114440918
2021-03-10,56008.55078125,12.438270568847656,364.7382507324219,5.239999771118164
2021-03-11,57805.12109375,12.962254524230957,368.43646240234375,5.730000019073486
2021-03-12,57332.08984375,12.825087547302246,368.93267822265625,5.920000076293945
2021-03-13,61243.0859375,,,
2021-03-14,59302.31640625,,,
2021-03-15,55907.19921875,13.159530639648438,371.1327819824219,7.179999828338623
2021-03-16,56804.90234375,13.259291648864746,370.6647033691406,7.050000190734863
2021-03-17,58870.89453125,13.309170722961426,371.9285888671875,7.139999866485596
2021-03-18,57858.921875,12.691905975341797,366.5172424316406,6.570000171661377
2021-03-19,58346.65234375,12.814862251281738,365.8389587402344,6.519999980926514
2021-03-20,58313.64453125,,,
2021-03-21,57523.421875,,,
2021-03-22,54529.14453125,13.154542922973633,368.7602233886719,6.179999828338623
2021-03-23,54738.9453125,13.039321899414062,365.8577880859375,5.980000019073486
2021-03-24,52774.265625,12.612600326538086,363.9979553222656,5.710000038146973
2021-03-25,51704.16015625,12.505106925964355,366.04559326171875,5.789999961853027
2021-03-26,55137.3125,12.808378219604492,371.9444885253906,6.099999904632568
2021-03-27,55973.51171875,,,
2021-03-28,55950.74609375,,,
2021-03-29,57750.19921875,12.917116165161133,371.75653076171875,5.690000057220459
2021-03-30,58917.69140625,12.840799331665039,370.770263671875,5.380000114440918
2021-03-31,58918.83203125,13.316152572631836,372.2731628417969,5.679999828338623
2021-04-01,59095.80859375,13.778539657592773,376.2933654785156,5.980000019073486
2021-04-02,59384.3125,,,
2021-04-03,57603.890625,,,
2021-04-04,58758.5546875,,,
2021-04-05,59057.87890625,13.953866958618164,381.6943359375,6.849999904632568
2021-04-06,58192.359375,13.828167915344238,381.4690246582031,6.539999961853027
2021-04-07,56048.9375,14.109491348266602,381.910400390625,6.340000152587891
2021-04-08,58323.953125,14.282573699951172,383.7232971191406,6.849999904632568
2021-04-09,58245.00390625,14.365374565124512,386.512939453125,6.539999961853027
2021-04-10,59793.234375,,,
2021-04-11,60204.96484375,,,
2021-04-12,59893.453125,15.172429084777832,386.65386962890625,5.96999979019165
2021-04-13,63503.45703125,15.641799926757812,387.79986572265625,5.769999980926514
2021-04-14,63109.6953125,15.240263938903809,386.47540283203125,5.769999980926514
2021-04-15,63314.01171875,16.098447799682617,390.627197265625,5.590000152587891
2021-04-16,61572.7890625,15.874238014221191,391.9327087402344,5.289999961853027
2021-04-17,60683.8203125,,,
2021-04-18,56216.18359375,,,
2021-04-19,55724.265625,15.324810028076172,390.00714111328125,5.139999866485596
2021-04-20,56473.03125,15.134771347045898,387.15167236328125,5.230000019073486
2021-04-21,53906.08984375,15.323562622070312,390.8150329589844,5.53000020980835
2021-04-22,51762.2734375,14.814541816711426,387.2456359863281,5.269999980926514
2021-04-23,51093.65234375,15.228544235229492,391.4443359375,5.539999961853027
2021-04-24,50050.8671875,,,
2021-04-25,49004.25390625,,,
2021-04-26,54021.75390625,15.440781593322754,392.2615051269531,5.440000057220459
2021-04-27,55033.1171875,15.34476375579834,392.17694091796875,5.409999847412109
2021-04-28,54824.703125,15.240015029907227,392.0642395019531,5.690000057220459
2021-04-29,53555.109375,15.287899017333984,394.5627746582031,5.570000171661377
2021-04-30,57750.17578125,14.973407745361328,391.9703369140625,5.510000228881836
2021-05-01,57828.05078125,,,
2021-05-02,56631.078125,,,
2021-05-03,57200.29296875,14.80107307434082,392.8157043457031,6.119999885559082
2021-05-04,53333.5390625,14.316743850708008,390.3922424316406,5.880000114440918
2021-05-05,57424.0078125,14.423733711242676,390.5144348144531,6.170000076293945
2021-05-06,56396.515625,14.488077163696289,393.63287353515625,5.96999979019165
2021-05-07,57356.40234375,14.776632308959961,396.4977722167969,6.269999980926514
2021-05-08,58803.77734375,,,
2021-05-09,58232.31640625,,,
2021-05-10,55859.796875,14.2314453125,392.571533203125,5.860000133514404
2021-05-11,56704.57421875,14.2718505859375,389.0678405761719,5.75
2021-05-12,49150.53515625,13.725417137145996,380.80206298828125,5.409999847412109
2021-05-13,49716.19140625,13.632389068603516,385.3764343261719,5.25
2021-05-14,49880.53515625,14.20875072479248,391.2940368652344,5.699999809265137
2021-05-15,46760.1875,,,
2021-05-16,46456.05859375,,,
2021-05-17,43537.51171875,14.131437301635742,390.29833984375,5.940000057220459
2021-05-18,42909.40234375,13.982048034667969,386.9356994628906,5.889999866485596
2021-05-19,37002.44140625,14.031929969787598,385.9212341308594,5.949999809265137
2021-05-20,40782.73828125,14.577363014221191,390.07293701171875,6.070000171661377
2021-05-21,37304.69140625,14.955700874328613,389.7536315917969,6.070000171661377
2021-05-22,37536.6328125,,,
2021-05-23,34770.58203125,,,
2021-05-24,38705.98046875,15.574460983276367,393.726806640625,5.909999847412109
2021-05-25,38402.22265625,15.610121726989746,392.85333251953125,5.820000171661377
2021-05-26,39294.19921875,15.662249565124512,393.63287353515625,6.380000114440918
2021-05-27,38436.96875,15.45075798034668,393.83953857421875,6.809999942779541
2021-05-28,35697.60546875,16.2054386138916,394.5439758300781,6.489999771118164
2021-05-29,34616.06640625,,,
2021-05-30,35678.12890625,,,
2021-05-31,37332.85546875,,,
2021-06-01,36684.92578125,16.225391387939453,394.196533203125,7.179999828338623
2021-06-02,37575.1796875,16.737905502319336,394.81634521484375,7.119999885559082
2021-06-03,39208.765625,16.92894172668457,393.3511047363281,6.900000095367432
2021-06-04,36894.40625,17.535982131958008,396.9486999511719,7.03000020980835
2021-06-05,35551.95703125,,,
2021-06-06,35862.37890625,,,
2021-06-07,33560.70703125,17.57663345336914,396.5635070800781,7.289999961853027
2021-06-08,33472.6328125,17.415021896362305,396.6480712890625,6.989999771118164
2021-06-09,37345.12109375,17.32048225402832,396.0562438964844,6.789999961853027
2021-06-10,36702.59765625,17.387083053588867,397.8973693847656,6.909999847412109
2021-06-11,37334.3984375,17.786462783813477,398.5548095703125,7.03000020980835
2021-06-12,35552.515625,,,
2021-06-13,39097.859375,,,
2021-06-14,40218.4765625,17.97953987121582,399.4471740722656,6.369999885559082
2021-06-15,40406.26953125,17.74979019165039,398.71453857421875,6.599999904632568
2021-06-16,38347.0625,17.771495819091797,396.4884033203125,6.820000171661377
2021-06-17,38053.50390625,18.616653442382812,396.3568420410156,6.369999885559082
2021-06-18,35787.24609375,18.598196029663086,391.0098876953125,6.230000019073486
2021-06-19,35615.87109375,,,
2021-06-20,35698.296875,,,
2021-06-21,31676.693359375,18.387155532836914,396.6075439453125,6.260000228881836
2021-06-22,32505.66015625,18.84565544128418,398.7278747558594,6.230000019073486
2021-06-23,33723.02734375,19.01578140258789,398.2472839355469,6.25
2021-06-24,34662.4375,19.163705825805664,400.60321044921875,6.599999904632568
2021-06-25,31637.779296875,18.989595413208008,402.0262145996094,6.110000133514404
2021-06-26,32186.27734375,,,
2021-06-27,34649.64453125,,,
2021-06-28,34434.3359375,19.941513061523438,402.8366394042969,6.010000228881836
